IDD,CODE,ID,MH,NAME
77718200008,7,7718200008,1,AMERICAN HOME LOANS           
77756300009,7,7756300009,1,"AMERICAN EQUITY MORTGAGE, INC."
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY   
77770700000,7,7770700000,1,HARBORSIDE FINANCIAL NETWORK  
77775100007,7,7775100007,1,"MILA, INC.                    "
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77854200009,7,7854200009,1,BUDGET MORTGAGE BANKERS       
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY  
77885300000,7,7885300000,1,STERLING MORTGAGE & INVESTMENT
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY   
77900200006,7,7900200006,1,NEW CENTURY MORTGAGE CORPORATI
77935900009,7,7935900009,1,"LOAN CENTER OF CALIFORNIA, INC"
77943800003,7,7943800003,1,SAXON MORTGAGE                
795-2622032,7,95-2622032,1,AAMES FUNDING CORPORATION     
795-4855230,7,95-4855230,1,EMPIRE MORTGAGE CORPORATION   
154-1927192,1,54-1927192,1,SUMMIT MORTGAGE               
40000017338,4,0000017338,1,UNION FEDERAL SAVINGS BANK    
72120900003,7,2120900003,1,"ADVENT MORTGAGE, LLC          "
30000000178,3,0000000178,1,TALBOT STATE BANK             
