IDD,CODE,ID,MH,NAME
71126000006,7,1126000006,1,SEBRING CAPITAL CORPORATION   
71140500009,7,1140500009,1,FIDELITY MORTGAGE             
71151600004,7,1151600004,1,ACG FINANCIAL SERVICES IMC INC
71162000003,7,1162000003,1,AMERICAN MORTGAGE REDUCTION   
71189600005,7,1189600005,1,"EQUITY MORTGAGE COMPANY, IMC. "
71195900005,7,1195900005,1,LOAN FUNDING CORP. OF AMERICA 
71207500004,7,1207500004,1,COURTESY MORTGAGE COMPANY     
71248200000,7,1248200000,1,"AMERUS HOME EQUITY, INC.      "
71250200008,7,1250200008,1,"MONEYONE, INC.                "
71254000001,7,1254000001,1,WASHINGTON MORTGAGE COMPANY   
71259600009,7,1259600009,1,"SOUTH STAR FUNDING, LLC       "
71288100002,7,1288100002,1,NORTHWOOD CREDIT INC.         
71291700001,7,1291700001,1,HEARTHSIDE LENDING CORP.      
713-3237773,7,13-3237773,1,ADVANTA MORTGAGE CORP. - NE   
71340900003,7,1340900003,1,CAPITAL PLUS FINANCIAL        
71345300006,7,1345300006,1,THE PETKEWICH CORPORATION     
71393600007,7,1393600007,1,HOMEALLIANCE MORTGAGE COMPANY 
71421000005,7,1421000005,1,"PRIMESOURCE FINANCIAL, L.L.C. "
71474600000,7,1474600000,1,"NORTHERN STAR FUNDING, LLC    "
71512400000,7,1512400000,1,NOVASTAR FINANCIAL            
71515800003,7,1515800003,1,"THE LENDING GROUP, INC.       "
72179409992,7,2179409992,1,"DMR FINANCIAL SERVICES, INC.  "
722-3397885,7,22-3397885,1,"AMERICAP FINANCIAL, INC.      "
723-2159309,7,23-2159309,1,ADVANTA MTG CORP MID ATLANTIC 
723-2434974,7,23-2434974,1,ADVANTA MTG CORP. - MIDWEST   
723-2532654,7,23-2532654,1,ADVANTA MORTGAGE CORP. USA    
723-2681022,7,23-2681022,1,RESOURCE ONE CONSUMER DISCOUNT
723-2723382,7,23-2723382,1,"ADVANTA CONDUIT SERVICES, INC."
723-2772890,7,23-2772890,1,"RESIDENTIAL MONEY CENTERS, INC"
723-2778991,7,23-2778991,1,ADVANTA FINANCE CORP          
733-0515201,7,33-0515201,1,"SOUTH SHORE MORTGAGE, INC.    "
733-0596889,7,33-0596889,1,QUALIFIED FINANCIAL SERVICES  
733-0651685,7,33-0651685,1,"PINNFUND, USA                 "
733-0729914,7,33-0729914,1,ROYAL MORTGAGE PARTNERS LMT.  
735-1152804,7,35-1152804,1,CFC MORTGAGE                  
735-1158886,7,35-1158886,1,ASSOCIATES FINANCIAL SERVICES 
735-1781299,7,35-1781299,1,CAPITAL FINANCIAL SERVICES    
736-3581221,7,36-3581221,1,HEARTLAND MTG. & REAL EST. SVC
736-3692035,7,36-3692035,1,"HEARTLAND HOME FINANCE, INC.  "
738-3075078,7,38-3075078,1,FRANKLIN MORTGAGE FUNDING     
74893600009,7,4893600009,1,FEDERAL MORTGAGE & INVESTMENT 
75049400004,7,5049400004,1,"ANSON FINANCIAL, INC.         "
75062100002,7,5062100002,1,FIRST FINANCIAL FUNDING GROUP 
752-1681629,7,52-1681629,1,FEC MORTGAGE CORPORATION      
75221409993,7,5221409993,1,DIVERSIFIED MORTGAGE SERVICES 
75535100002,7,5535100002,1,"METWEST MORTGAGE SERVICES, INC"
756-1960744,7,56-1960744,1,DECISION ONE MORTGAGE COMPANY 
756-1979460,7,56-1979460,1,"MONEY AMERICA, INC            "
756-2023609,7,56-2023609,1,EQUIFIRST MORTGAGE CORPORATION
756-2031177,7,56-2031177,1,"EMMCO, THE MORTGAGE SERVICE ST"
756-2114785,7,56-2114785,1,EQUIFIRST MORTGAGE (MN)       
757-0889694,7,57-0889694,1,HOMESENSE FINANCIAL CORP      
757-1046687,7,57-1046687,1,HOMESENSE FIN. CORP. ORLANDO  
757-1048268,7,57-1048268,1,HOMESENSE FIN. OF SAVANNAH    
757-1053677,7,57-1053677,1,HOMESENSE FIN. OF BATON ROUGE 
757-1053680,7,57-1053680,1,HOMESENSE FIN. OF LITTLE ROCK 
757-1057007,7,57-1057007,1,HOMESENSE FINANCIAL CORP OF AL
759-3324910,7,59-3324910,1,HOMEGOLD INC.                 
759-3504854,7,59-3504854,1,PINNACLE DIRECT FUNDING CORP. 
76461609992,7,6461609992,1,CLASSIC FINANCIAL CORPORATION 
76465609998,7,6465609998,1,AMERICAN CITY MORTGAGE CORP   
76473909996,7,6473909996,1,FIRST NATIONAL MORTGAGE CO.   
76485609994,7,6485609994,1,WESTMARK MORTGAGE CORPORATION 
766-0524453,7,66-0524453,1,EASY MONEY - MORTGAGE DIVISION
77023300002,7,7023300002,1,"SEACOAST EQUITIES, INC.       "
77033900007,7,7033900007,1,"TITLE WEST MORTGAGE ,INC      "
77042100008,7,7042100008,1,DOLLAR MORTGAGE CORPORATION   
77051800006,7,7051800006,1,INTERBANK FUNDING GROUP       
77056700003,7,7056700003,1,CALIFORNIA LENDING GROUP      
77059200001,7,7059200001,1,"PREFERRED FINANCAIL FUNDING, I"
77062300004,7,7062300004,1,BUDGET NATIONAL FINANCE COMPAN
77069000008,7,7069000008,1,DELTA FUNDING CORPORATION     
77075600006,7,7075600006,1,"NF INVESTMENTS, INC.          "
77086400004,7,7086400004,1,"AMERICAN BENEFIT MORTGAGE, INC"
77113200004,7,7113200004,1,ADCO FINANCIAL MORTGAGE SERVIC
77132500005,7,7132500005,1,FLAGSHIP CAPITAL              
77152500000,7,7152500000,1,PLATINUM CAPITAL GROUP        
77177000002,7,7177000002,1,MERITAGE MORTGAGE CORPORATION 
77177900003,7,7177900003,1,"CHADWICK MORTGAGE, INC.       "
77185300006,7,7185300006,1,"ACCREDITED HOME LENDERS, INC. "
77187400002,7,7187400002,1,NCS MORTGAGE SERVICES LLC     
77204700004,7,7204700004,1,PREFERRED CAPITAL GROUP       
77230100005,7,7230100005,1,HMC FUNDING                   
77260600007,7,7260600007,1,AMERICAN FAMILY FINANCIAL SERV
77261100005,7,7261100005,1,"UNICOR FUNDING, INC.          "
77269800002,7,7269800002,1,MORTGAGE FUNDING              
77308900005,7,7308900005,1,"LINEAR CAPITAL, INC.          "
77323800008,7,7323800008,1,EXPRESS CAPITAL LENDING       
77325600006,7,7325600006,1,OAKTREE FUNDING CORPORATION   
77325900004,7,7325900004,1,PSP DIRECT                    
77346500008,7,7346500008,1,DFS FINANCIAL SERVICES        
77354400002,7,7354400002,1,"ENCORE MORTGAGE SERVICES, INC."
77397300003,7,7397300003,1,RESIDENTIAL MORTGAGE CORP  IMC
77407100001,7,7407100001,1,FOOTHILL FUNDING GROUP        
77431100008,7,7431100008,1,OAKMONT MORTGAGE COMPANY      
77434800003,7,7434800003,1,UNITED COMPANIES LENDING CORPO
77464900009,7,7464900009,1,EMC MORTGAGE CORPORATION      
77466400007,7,7466400007,1,FIRST NATIONAL SECURITY       
77479800008,7,7479800008,1,CHAPEL MORTGAGE CORPORATION   
775-2536023,7,75-2536023,1,"KPG FINANCIAL, LTD            "
775-2570083,7,75-2570083,1,CENTEX CREDIT CORPORATION     
775-2712433,7,75-2712433,1,CONCORDE ACCEPTANCE CORPORATIO
77507300007,7,7507300007,1,ALLIED MORTGAGE CAPITAL CORP  
77511600000,7,7511600000,1,CONTIMORTGAGE CORPORATION     
77516500000,7,7516500000,1,PACIFIC SHORE FUNDING         
77542800002,7,7542800002,1,"MLSG, INC.                    "
77568500004,7,7568500004,1,"CUSTOM MORTGAGE, INC.         "
77604800006,7,7604800006,1,OPTION ONE MORTGAGE CORPORATIO
77619100004,7,7619100004,1,"C & G FINANCIAL SERVICES, INC."
77621700002,7,7621700002,1,WORLD WIDE FINANCIAL SERVICES 
77642300001,7,7642300001,1,LIBERTY AMERICAN MORTGAGE     
77646700017,7,7646700017,1,PMCC MORTGAGE CORP.           
77648500001,7,7648500001,1,HOME MORTGAGE USA             
77650700000,7,7650700000,1,AMERICA'S MONEYLINE           
77652800004,7,7652800004,1,NATION ONE MORTGAGE COMPANY   
77662200007,7,7662200007,1,SOUND MORTGAGE CORPORATION    
77665200006,7,7665200006,1,"AMERICAN ACCEPTANCE MORTGAGE, "
77673400003,7,7673400003,1,INVESTAID CORPORATION         
77696200007,7,7696200007,1,IMC MORTGAGE COMPANY          
77699600007,7,7699600007,1,MORTGAGE.COM                  
77718200008,7,7718200008,1,AMERICAN HOME LOANS           
77733200002,7,7733200002,1,"CENTURY FINANCIAL GROUP, INC. "
77735800000,7,7735800000,1,FIRST ALLIANCE MORTGAGE COMPAN
77756300009,7,7756300009,1,"AMERICAN EQUITY MORTGAGE, INC."
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY   
77770100005,7,7770100005,1,BOMAC HOME MORTGAGE           
77771600006,7,7771600006,1,"SHASTA FINANCIAL SERVICES, INC"
77772900005,7,7772900005,1,MORTGAGE PLUS EQUITY & LOAN   
77775100007,7,7775100007,1,"MILA, INC.                    "
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77840600009,7,7840600009,1,"BNC MORTGAGE, INC.            "
77853200002,7,7853200002,1,PARKWAY MORTGAGE              
77859500003,7,7859500003,1,UNITED COMPANIES FUNDING INCOR
77871200006,7,7871200006,1,SUMMIT MORTGAGE CORPORATION   
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY  
77875900008,7,7875900008,1,EQUIVANTAGE INC.              
77885300000,7,7885300000,1,STERLING MORTGAGE & INVESTMENT
77885400001,7,7885400001,1,COREWEST BANC                 
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY   
77900200006,7,7900200006,1,NEW CENTURY MORTGAGE          
77903500008,7,7903500008,1,"IMPERIAL HOME LOANS, INC.     "
77905300009,7,7905300009,1,AMERICREDIT CORP OF CALIFORNIA
77920900009,7,7920900009,1,FIRST EQUITY MORTGAGE CORPORAT
77927200007,7,7927200007,1,NEW FREEDOM MORTGAGE CORP     
77942800007,7,7942800007,1,TRANSAMERICA MORTGAGE COMPANY 
77943800003,7,7943800003,1,SAXON MORTGAGE                
77957300002,7,7957300002,1,MARSHALL REDDER HOME MTG.     
77958900004,7,7958900004,1,YES CAPITAL FUNDING           
77967200005,7,7967200005,1,PORTFOLIO MORTGAGE COMPANY INC
77970400005,7,7970400005,1,FIRST GOVERNMENT MORTGAGE     
788-0379692,7,88-0379692,1,GOODRICH & PENNINGTON MORTGAGE
791-1872563,7,91-1872563,1,"SEATTLE FUNDING GROUP, LTD.   "
795-2622032,7,95-2622032,1,AAMES FUNDING CORPORATION     
795-2944875,7,95-2944875,1,FIRST ALLIANCE MORTGAGE COMPAN
795-4438859,7,95-4438859,1,AAMES CAPITAL CORPORATION     
10000001122,1,0000001122,2,CENTRAL NB                    
10000014569,1,0000014569,2,SOUTHTRUST BK NA              
134-1831194,1,34-1831194,2,MOBILE CONSULTANTS INC        
192-0145407,1,92-0145407,2,NORTHLAND CREDIT CORPORATION  
20000331647,2,0000331647,2,BANK ONE MICHIGAN             
20001035401,2,0001035401,2,CIT GROUP/SALES FINANCING DE  
20002686305,2,0002686305,2,CRESTPOINTE FINANCIAL CORP    
30000025726,3,0000025726,2,MURPHY BK                     
30000033792,3,0000033792,2,ASSOCIATES CAP BK             
30000034536,3,0000034536,2,CONSECO BK                    
333-0862378,3,33-0862378,2,GREENPOINT CREDIT LLC         
333-0875033,3,33-0875033,2,GREENPOINT CREDIT OF MS LLC   
40000007705,4,0000007705,2,"NORTHEAST BANK, F.S.B.        "
70383313951,7,0383313951,2,"MHFC, INC.                    "
72294709990,7,2294709990,2,CONSECO FINANCE SERVICING CORP
736-3423660,7,36-3423660,2,JOHN DEERE CREDIT MH RETAIL   
74856500006,7,4856500006,2,VANDERBILT MORTGAGE           
754-1779092,7,54-1779092,2,"DYNEX FINANCIAL, INC          "
756-1977469,7,56-1977469,2,DEUTSCHE FINANCIAL CAPITAL LLC
77162800002,7,7162800002,2,21ST CENTURY MORTGAGE         
775-2585326,7,75-2585326,2,"COUNTRYPLACE MORTGAGE, LTD.   "
775-2731850,7,75-2731850,2,THE ASSOCIATES                
77506600003,7,7506600003,2,OAKWOOD ACCEPTANCE CORPORATION
,,,,
,,,,
