IDD,CODE,ID,MH,NAME
71483300003,7,1483300003,1,"FINANCE AMERICA, LLC          "
71512400000,7,1512400000,1,NOVASTAR MORTGAGE INC.        
71534900004,7,1534900004,1,FIRST NLC FINANCIAL SERVICES  
71549600001,7,1549600001,1,CONCORDE ACCEPTANCE CORPORATIO
71557900001,7,1557900001,1,"PEOPLE'S CHOICE HOME LOAN, INC"
71596200005,7,1596200005,1,"GMFS, LLC                     "
71596800005,7,1596800005,1,"FIRST CHOICE FUNDING, INC.    "
71611300007,7,1611300007,1,"EQUITY RESOURCES, INC.        "
71665100001,7,1665100001,1,PINNACLE DIRECT FUNDING CORPOR
71665400004,7,1665400004,1,SOFIN INC.                    
71704900007,7,1704900007,1,EASY MONEY - MORTGAGE DIVISION
71718800007,7,1718800007,1,UNIMORTGAGE LLC.              
71736300009,7,1736300009,1,"JLM DIRECT FUNDING, LTD.      "
71766500005,7,1766500005,1,"EBANC FUNDING, LLC.           "
71770800008,7,1770800008,1,PEMMTEK MORTGAGE SERVICES LLC
71809800001,7,1809800001,1,"SERVICE FIRST MORTGAGE, L.C.  "
71830200003,7,1830200003,1,OAK STREET MORTGAGE           
71837800003,7,1837800003,1,NOVELLE FINANCIAL SERVICES    
71851400008,7,1851400008,1,"SEBRING CAPITAL PARTNERS, LP  "
71864800009,7,1864800009,1,"FICORE FUNDING, INC.          "
722-3397885,7,22-3397885,1,AMERICAP FINANCIAL INC        
723-3051009,7,23-3051009,1,"OPUS HOME EQUITY SERVICES, INC"
733-0515201,7,33-0515201,1,"SOUTH SHORE MORTGAGE, INC.    "
733-0832025,7,33-0832025,1,"SILVERSTONE FINANCIAL, INC.   "
733-0967630,7,33-0967630,1,"EVERGREEN LENDING, INC.       "
735-1781299,7,35-1781299,1,CAPITAL FINANCIAL SERVICES INC
736-1239445,7,36-1239445,1,HOUSEHOLD FINANCE CORPORATION 
741-1810165,7,41-1810165,1,"LENDSOURCE, INC.              "
74893600009,7,4893600009,1,FEDERAL MORTGAGE & INVESTMENT 
751-0003820,7,51-0003820,1,BENEFICIAL CORPORATION        
75535100002,7,5535100002,1,METROPOLITAN MORTGAGE & SECURI
756-2270727,7,56-2270727,1,AMERITRUST MORTGAGE COMPANY LL
758-2291999,7,58-2291999,1,EMERGENT MTG CORP OF TENNESSEE
758-2509828,7,58-2509828,1,CHOICE CAPITAL FUNDING        
759-3324910,7,59-3324910,1,"HOMEGOLD, INC.                "
76473909996,7,6473909996,1,FIRST NATIONAL MORTGAGE CO.   
77042100008,7,7042100008,1,DOLLAR MORTGAGE CORPORATION   
77059200001,7,7059200001,1,PREFERRED FINANCIAL FUNDING   
77062300004,7,7062300004,1,BUDGET FINANCE COMPANY        
77069000008,7,7069000008,1,DELTA FUNDING CORPORATION     
77086400004,7,7086400004,1,"AMERICAN BENEFIT MORTGAGE, INC"
77113200004,7,7113200004,1,ADCO FINANCIAL MORTGAGE SERVIC
77152500000,7,7152500000,1,PLATINUM CAPITAL GROUP        
77177000002,7,7177000002,1,MERITAGE MORTGAGE CORPORATION 
77177900003,7,7177900003,1,"CHADWICK MORTGAGE, INC.       "
77185300006,7,7185300006,1,"ACCREDITED HOME LENDERS, INC. "
77307200009,7,7307200009,1,"HCL FINANCE, INC              "
77323800008,7,7323800008,1,EXPRESS CAPITAL LENDING       
77348200002,7,7348200002,1,AMERICAN PIONEER FINANCIAL SER
77354400002,7,7354400002,1,ENCORE MORTGAGE SERVICES INC. 
77373400006,7,7373400006,1,"LIME FINANCIAL SERVICES, LTD  "
77407100001,7,7407100001,1,"FOOTHILL FUNDING GROUP, INC   "
77431100008,7,7431100008,1,OAKMONT MORTGAGE              
77464900009,7,7464900009,1,EMC MORTGAGE CORPORATION      
77479800008,7,7479800008,1,CHAPEL MORTGAGE CO.           
77507300007,7,7507300007,1,ALLIED HOME MORTGAGE CAP CORP.
775-1794257,7,75-1794257,1,GREAT WESTERN LOANS & INVEST  
775-2921540,7,75-2921540,1,CENTEX HOME EQUITY COMPANY LLC
77542800002,7,7542800002,1,"MLSG, INC.                    "
77568500004,7,7568500004,1,"CUSTOM MORTGAGE , INC.        "
77604800006,7,7604800006,1,OPTION ONE MORTGAGE CORP.     
77619100004,7,7619100004,1,MONEYCORP                     
77621700002,7,7621700002,1,WORLD WIDE FINANCIAL SERVICES 
77634100004,7,7634100004,1,"AMERICAN MORTGAGE EXCHANGE, IN"
77642300001,7,7642300001,1,LIBERTY AMERICAN MORTGAGE CORP
77650700000,7,7650700000,1,AMERICA'S MONEYLINE           
77652800004,7,7652800004,1,"NATION ONE MORTGAGE CO.,INC.  "
77662200007,7,7662200007,1,SOUND MORTGAGE CORPORATION    
77665200006,7,7665200006,1,"AMERICAN ACCEPTANCE MORTGAGE, "
77673400003,7,7673400003,1,INVESTAID CORP                
777-0463885,7,77-0463885,1,ALTERNATIVE FINANCING CORP
77718200008,7,7718200008,1,AMERICAN HOME LOANS           
77756300009,7,7756300009,1,"AMERICAN EQUITY MORTGAGE, INC."
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY   
77770700000,7,7770700000,1,HARBORSIDE FINANCIAL NETWORK
77775100007,7,7775100007,1,"MILA, INC.                    "
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77840600009,7,7840600009,1,"BNC MORTGAGE, INC             "
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY  
77885300000,7,7885300000,1,STERLING MORTGAGE & INVESTMENT
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY   
77900200006,7,7900200006,1,NEW CENTURY MORTGAGE CORP.    
77927200007,7,7927200007,1,NEW FREEDOM MORTGAGE CORP     
77943800003,7,7943800003,1,"SAXON MORTGAGE, INC.          "
791-1872563,7,91-1872563,1,SEATTLE FUNDING GROUP         
795-2622032,7,95-2622032,1,AAMES FINANCIAL CORPORATION   
795-4855230,7,95-4855230,1,EMPIRE MORTGAGE               
123-3004704,1,23-3004704,2,PENN 1ST FINANCIAL            
134-1831194,1,34-1831194,2,MOBILE CONSULTANTS INC        
20001035401,2,0001035401,2,CIT GROUP/SALES FINANCING     
20002977384,2,0002977384,2,ASSOCIATES HOUSING FINANCE    
30000025726,3,0000025726,2,MURPHY BK                     
333-0862379,3,33-0862379,2,GREENPOINT CREDIT LLC         
333-0875033,3,33-0875033,2,GREENPOINT CREDIT OF MS LLC   
40000007705,4,0000007705,2,NORTHEAST BK FSB              
40042590778,4,0042590778,2,FORWARD FINANCIAL             
71118300003,7,1118300003,2,BOMBARDIER CAPITAL INC.       
71538600007,7,1538600007,2,HOMEPRIDE FINANCE CORP        
71673400009,7,1673400009,2,"AMWEST FINANCIAL, INC.        "
71928200004,7,1928200004,2,HOMEONE CREDIT CORP
72294709990,7,2294709990,2,"CONSECO BANK, INC.            "
74856500006,7,4856500006,2,VANDERBILT MORTGAGE           
754-1779092,7,54-1779092,2,"ORIGEN FINANCIAL, INC         "
77162800002,7,7162800002,2,21ST CENTURY MORTGAGE         
77245500008,7,7245500008,2,"LAND/HOME FINANCIAL SERVICES, "
77506600003,7,7506600003,2,OAKWOOD ACCEPTANCE CORPORATION
775-2585326,7,75-2585326,2,"COUNTRYPLACE MORTGAGE, LTD    "
,,,,
,,,,
