IDD,CODE,ID,MH,NAME
70232646780,7,0232646780,1,AMERICAN BUSINESS FINANCIAL   
70330756645,7,0330756645,1,GREATER ACCEPTANCE MORTGAGE CO
70458600405,7,0458600405,1,WMC MORTGAGE CORP.            
70582509828,7,0582509828,1,CHOICE CAPITAL FUNDING        
70861409991,7,0861409991,1,METROPOLITAN MORTGAGE COMPANY 
70912041536,7,0912041536,1,INFINITY FINANCIAL NETWORK    
71003800004,7,1003800004,1,LONG BEACH MORTGAGE COMPANY   
71014100002,7,1014100002,1,"FULL SPECTRUM LENDING, INC.   "
71059700002,7,1059700002,1,FIRST CONSOLIDATED MORTGAGE CO
71061700007,7,1061700007,1,TOWN & COUNTRY CREDIT CORP.   
71075700003,7,1075700003,1,AURORA LOAN SERVICES          
71085800002,7,1085800002,1,SPECIALTY MORTGAGE CORPORATION
71118100001,7,1118100001,1,MORTGAGE LENDERS NETWORK USA  
71125400003,7,1125400003,1,EQUIFIRST CORPORATION         
71126000006,7,1126000006,1,SEBRING CAPITAL CORPORATION   
711-2815564,7,11-2815564,1,EHOMECREDIT CORP.             
71195900005,7,1195900005,1,LOAN FUNDING CORP. OF AMERICA 
71207500004,7,1207500004,1,COURTESY MORTGAGE COMPANY     
71248200000,7,1248200000,1,"AMERUS HOME EQUITY, INC.      "
71250200008,7,1250200008,1,"MONEYONE, INC.                "
71254000001,7,1254000001,1,WASHINGTON MORTGAGE COMPANY   
71259600009,7,1259600009,1,"SOUTH STAR FUNDING, LLC       "
71287100006,7,1287100006,1,FIRST CITY FUNDING D/CREDIT CO
71291700001,7,1291700001,1,HEARTHSIDE LENDING CORP.      
71345300006,7,1345300006,1,THE MORTGAGE OUTLET           
71345700002,7,1345700002,1,BRIDGE CAPITAL CORPORATION    
71394900006,7,1394900006,1,SECURED FUNDING CORPORATION   
71441000001,7,1441000001,1,"PSP FINANCIAL SERVICES, INC.  "
71463300003,7,1463300003,1,"MOORE FINANCIAL ENTERPRISES, I"
71474600000,7,1474600000,1,"NORTHERN STAR FUNDING, LLC    "
71483300003,7,1483300003,1,"FINANCE AMERICA, LLC          "
71512400000,7,1512400000,1,NOVASTAR                      
71515800003,7,1515800003,1,"THE LENDING GROUP, INC.       "
71534900004,7,1534900004,1,FIRST NLC FINANCIAL SERVICES  
71596200005,7,1596200005,1,GMFS LLC                      
71611300007,7,1611300007,1,"EQUITY RESOURCES, INC.        "
71665100001,7,1665100001,1,PINNACLE DIRECT FUNDING CORP
722-3397885,7,22-3397885,1,"AMERICAP FINANCIAL, INC.      "
723-2434974,7,23-2434974,1,ADVANTA MTG CORP. - MIDWEST   
723-2532654,7,23-2532654,1,ADVANTA MORTGAGE CORP. USA    
723-2681022,7,23-2681022,1,RESOURCE ONE CONSUMER DISCOUNT
723-2772890,7,23-2772890,1,"RESIDENTIAL MONEY CENTERS, INC"
723-2778991,7,23-2778991,1,ADVANTA FINANCE CORP.         
733-0515201,7,33-0515201,1,"SOUTH SHORE MORTGAGE, INC.    "
733-0651685,7,33-0651685,1,"PINNFUND, USA                 "
733-0729914,7,33-0729914,1,ROYAL MORTGAGEBANC            
735-1781299,7,35-1781299,1,"CAPITAL FINANCIAL SERVICES,INC"
735-2088209,7,35-2088209,1,"CRESLEIGH FINANCIAL SVC, LLC  "
736-4334512,7,36-4334512,1,"HEARTLAND ENTERPRISES, INC.   "
738-3075078,7,38-3075078,1,FRANKLIN MORTGAGE FUNDING     
74893600009,7,4893600009,1,FEDERAL MORTGAGE & INVESTMENT 
75049400004,7,5049400004,1,"ANSON FINANCIAL, INC.         "
75221409993,7,5221409993,1,DIVERSIFIED MORTGAGE SERVICES 
75535100002,7,5535100002,1,"METWEST MORTGAGE SERVICES, INC"
756-2023609,7,56-2023609,1,EQUIFIRST MORTGAGE CORPORATION
756-2114785,7,56-2114785,1,EQUIFIRST MORTGAGE CORP. OF MN
759-3324910,7,59-3324910,1,"HOMEGOLD, INC.                "
76473909996,7,6473909996,1,FIRST NATIONAL MORTGAGE CO.   
766-0524453,7,66-0524453,1,EASY MONEY - MORTGAGE DIVISION
77023300002,7,7023300002,1,"SEACOAST EQUITIES, INC.       "
77033900007,7,7033900007,1,TITLE WESTMORTGAGE INC        
77042100008,7,7042100008,1,DOLLAR MORTGAGE CORPORATION   
77059200001,7,7059200001,1,"PREFERRED FINANCIAL FUNDING, I"
77062300004,7,7062300004,1,BUDGET NATIONAL FINANCE COMPAN
77069000008,7,7069000008,1,DELTA FUNDING CORP            
77086400004,7,7086400004,1,"AMERICAN BENEFIT MORTGAGE, INC"
77113200004,7,7113200004,1,ADCO FINANCIAL MORTGAGE SERVIC
77152500000,7,7152500000,1,PLATINUM CAPITAL GROUP        
77177000002,7,7177000002,1,MERITAGE MORTGAGE CORPORATION 
77177900003,7,7177900003,1,"CHADWICK MORTGAGE, INC.       "
77185300006,7,7185300006,1,"ACCREDITED HOME LENDERS, INC. "
77230100005,7,7230100005,1,HMC FUNDING                   
77261100005,7,7261100005,1,"UNICOR FUNDING, INC.          "
77269800002,7,7269800002,1,MORTGAGE FUNDING              
77307200009,7,7307200009,1,HCL FINANCE INC.              
77323800008,7,7323800008,1,EXPRESS CAPITAL LENDING       
77354400002,7,7354400002,1,"ENCORE MORTGAGE SERVICES, INC."
77407100001,7,7407100001,1,"FOOTHILL FUNDING GROUP, INC   "
77431100008,7,7431100008,1,OAKMONT MORTGAGE COMPANY      
77464900009,7,7464900009,1,EMC MORTGAGE CORPORATION      
77479800008,7,7479800008,1,CHAPEL MORTGAGE CORPORATION   
77507300007,7,7507300007,1,ALLIED MORTGAGE CAPITAL CORP. 
77511600000,7,7511600000,1,CONTIMORTGAGE CORPORATION     
775-2570083,7,75-2570083,1,CENTEX HOME EQUITY CORPORATION
775-2712433,7,75-2712433,1,CONCORDE ACCEPTANCE CORPORATIO
77542800002,7,7542800002,1,"MLSG, INC.                    "
77604800006,7,7604800006,1,OPTION ONE MORTGAGE CORP.     
77619100004,7,7619100004,1,"C & G FINANCIAL SERVICES, INC."
77621700002,7,7621700002,1,WORLD WIDE FINANCIAL SERVICES 
77634100004,7,7634100004,1,AMERICAN MORTGAGE EXCHANGE    
77642300001,7,7642300001,1,LIBERTY AMERICAN MORTGAGE CORP
77646700017,7,7646700017,1,PMCC MORTGAGE CORP.           
77648500001,7,7648500001,1,4ADREAM.COM                   
77650700000,7,7650700000,1,AMERICA'S MONEYLINE           
77652800004,7,7652800004,1,NATION ONE MORTGAGE COMPANY   
77662200007,7,7662200007,1,SOUND MORTGAGE CORPORATION    
77665200006,7,7665200006,1,"AMERICAN ACCEPTANCE MORTGAGE, "
77673400003,7,7673400003,1,INVESTAID CORPORATION         
77696200007,7,7696200007,1,IMC MORTGAGE COMPANY          
77718200008,7,7718200008,1,AMERICAN HOME LOANS           
77733200002,7,7733200002,1,"CENTURY FINANCIAL GROUP, INC. "
77756300009,7,7756300009,1,"AMERICAN EQUITY MORTGAGE, INC."
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY   
77770100005,7,7770100005,1,BOMAC MORTGAGE HOLDINGS       
77775100007,7,7775100007,1,"MILA, INC.                    "
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77840600009,7,7840600009,1,BNC MORTGAGE INC              
77853200002,7,7853200002,1,PARKWAY MORTGAGE              
77871200006,7,7871200006,1,SUMMIT MORTGAGE CORPORATION   
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY  
77885300000,7,7885300000,1,STERLING MORTGAGE & INVESTMENT
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY   
77900200006,7,7900200006,1,NEW CENTURY MORTGAGE CORP.    
77905300009,7,7905300009,1,AMERICREDIT CORP OF CALIFORNIA
77920900009,7,7920900009,1,FIRST EQUITY MORTGAGE CORPORAT
77927200007,7,7927200007,1,NEW FREEDOM MORTGAGE CORP     
77942800007,7,7942800007,1,TRANSAMERICA MORTGAGE COMPANY 
77943800003,7,7943800003,1,"SAXON MORTGAGE, INC.          "
77957300002,7,7957300002,1,MARSHALL REDDER HOME MTG.     
77958900004,7,7958900004,1,YES CAPITAL FUNDING           
77967200005,7,7967200005,1,PORTFOLIO MORTGAGE COMPANY    
791-1872563,7,91-1872563,1,"SEATTLE FUNDING GROUP, LTD.   "
795-2622032,7,95-2622032,1,AAMES FUNDING CORPORATION     
795-2944875,7,95-2944875,1,FIRST ALLIANCE MORTGAGE CO.   
795-4438859,7,95-4438859,1,AAMES CAPITAL CORPORATION     
10000001122,1,0000001122,2,CENTRAL NB                    
123-3004704,1,23-3004704,2,PENN 1ST FINANCIAL            
134-1831194,1,34-1831194,2,MOBILE CONSULTANTS INC        
192-0145407,1,92-0145407,2,NORTHLAND CREDIT CORPORATION  
20000331647,2,0000331647,2,BANK ONE MI                   
20001035401,2,0001035401,2,CIT GROUP/SALES FINANCING DE  
20002686305,2,0002686305,2,CRESTPOINTE FNCL CORP         
20002977384,2,0002977384,2,ASSOCIATES HOUSING FINANCE LLC
30000025726,3,0000025726,2,MURPHY BK                     
30000033792,3,0000033792,2,ASSOCIATES CAP BK             
30000034536,3,0000034536,2,CONSECO BK                    
333-0862379,3,33-0862379,2,GREENPOINT CREDIT LLC         
333-0875033,3,33-0875033,2,GREENPOINT CREDIT OF MS LLC   
40000007705,4,0000007705,2,"NORTHEAST BANK, F.S.B.        "
40042590778,4,0042590778,2,FORWARD FINANCIAL             
40411620302,4,0411620302,2,HOMEOWNERS MORTGAGE CORP      
71118300003,7,1118300003,2,BOMBARDIER CAPITAL INC.       
72294709990,7,2294709990,2,CONSECO FINANCE SERVICING CORP
74856500006,7,4856500006,2,VANDERBILT MORTGAGE           
754-1779092,7,54-1779092,2,"DYNEX FINANCIAL, INC          "
77162800002,7,7162800002,2,21ST CENTURY MORTGAGE         
77245500008,7,7245500008,2,LAND/HOME FINANCIAL SERVICES  
77506600003,7,7506600003,2,OAKWOOD ACCEPTANCE CORPORATION
775-2585326,7,75-2585326,2,COUNTRY PLACE MORTGAGE        
,,,,
,,,,
