IDD,CODE,ID,MH,NAME
71151600004,7,1151600004,1,ACG FINANCIAL SERVICES IMC INC
71162000003,7,1162000003,1,AMERICAN MORTGAGE REDUCTION   
71189600005,7,1189600005,1,"EQUITY MORTGAGE COMPANY, IMC. "
71197700006,7,1197700006,1,PAN AMERICAN FINANCIAL SERVICE
71248200000,7,1248200000,1,"AMERUS HOME EQUITY, INC.      "
71254000001,7,1254000001,1,WASHINGTON MORTGAGE COMPANY   
71259600009,7,1259600009,1,SOUTH STAR FUNDING LLC        
71291700001,7,1291700001,1,HEARTHSIDE LENDING CORP.      
713-2530491,7,13-2530491,1,"AVCO FINANCIAL SERVICES, INC. "
713-3237773,7,13-3237773,1,ADVANTA MORTGAGE CORP. - NE   
71562209992,7,1562209992,1,MCGUIRE MORTGAGE COMPANY      
723-2159309,7,23-2159309,1,ADVANTA MTG CORP MID ATLANTIC 
723-2434974,7,23-2434974,1,ADVANTA MTG CORP. - MIDWEST   
723-2532654,7,23-2532654,1,ADVANTA MORTGAGE CORP. USA    
723-2681022,7,23-2681022,1,RESOURCE ONE CONSUMER DISCOUNT
723-2723382,7,23-2723382,1,"ADVANTA CONDUIT SERVICES, INC."
723-2778991,7,23-2778991,1,ADVANTA FINANCE CORP          
733-0596889,7,33-0596889,1,QUALIFIED FINANCIAL SERVICES  
733-0651685,7,33-0651685,1,"PINNFUND, USA                 "
733-0729914,7,33-0729914,1,ROYAL MORTAGEBANC             
735-1781299,7,35-1781299,1,CAPITAL FINANCIAL SERVICES    
736-4013134,7,36-4013134,1,FIDELITY MORTGAGE DECISIONS   
738-3075078,7,38-3075078,1,"FRANKLIN MORTGAGE FUNDING, INC"
738-3170942,7,38-3170942,1,PROFESSIONAL LOAN FUNDING     
74893600009,7,4893600009,1,FEDERAL MORTGAGE              
75035300002,7,5035300002,1,FIRSTPLUS FINANACIAL INC      
75049400004,7,5049400004,1,"ANSON FINANCIAL, INC.         "
75058400002,7,5058400002,1,EMPIRE FUNDING CORP.          
75062100002,7,5062100002,1,FIRST FINANCIAL FUNDING GROUP 
752-0792752,7,52-0792752,1,APPROVED FINANACIAL CORP      
752-1681629,7,52-1681629,1,FEC MORTGAGE CORPORATION      
75220609999,7,5220609999,1,HOMEOWNERS PLUS FINACIAL SVCS 
75221409993,7,5221409993,1,DIVERSIFIED MORTGAGE SERVICES 
75222409994,7,5222409994,1,FIRSTPLUS FREEDOM MORTGAGE    
75535100002,7,5535100002,1,"METWEST MORTGAGE SERVICES, INC"
756-1548939,7,56-1548939,1,CONSOLIDATED MORTGAGE         
756-1960744,7,56-1960744,1,DECISION ONE MORTGAGE COMPANY 
756-1979460,7,56-1979460,1,"MONEY AMERICA, INC.           "
756-2023609,7,56-2023609,1,EQUIFIRST MORTGAGE CORPORATION
757-1042033,7,57-1042033,1,STERLING LENDING CORPORATION  
758-2255644,7,58-2255644,1,PENNANT FINANCIAL SERVICES    
759-3324910,7,59-3324910,1,HOMEGOLD INC.                 
76465609998,7,6465609998,1,AMERICAN CITY MORTGAGE CORP.  
76473009998,7,6473009998,1,FIRST FRANKLIN FINANCIAL CORP 
76473909996,7,6473909996,1,FIRST NATIONAL MORTGAGE CO.   
76485609994,7,6485609994,1,WESTMARK MORTGAGE CORPORATION 
766-0524453,7,66-0524453,1,CARIBBEAN FIN. SERV. CORP.    
77023300002,7,7023300002,1,"SEACOAST EQUITIES, INC.       "
77033900007,7,7033900007,1,"TITLE WEST MORTGAGE, INC.     "
77042100008,7,7042100008,1,DOLLAR MORTGAGE CORPORATION   
77049700003,7,7049700003,1,MEGO MORTGAGE                 
77051800006,7,7051800006,1,INTERBANK FUNDING GROUP       
77056700003,7,7056700003,1,CALIFORNIA LENDING GROUP      
77059200001,7,7059200001,1,"PREFERRED FINANCIAL FUNDING, I"
77062300004,7,7062300004,1,BUDGET NATIONAL FINANCE COMPAN
77069000008,7,7069000008,1,DELTA FUNDING CORPORATION     
77075600006,7,7075600006,1,"NF INVESTMENTS, INC.          "
77113200004,7,7113200004,1,ADCO FINANCIAL MORTGAGE SERVIC
77132500005,7,7132500005,1,TWENTY-FIRST CENTURY LENDING  
77152500000,7,7152500000,1,PLATINUM CAPITAL GROUP        
77157600003,7,7157600003,1,HOMEADD FINANCIAL CORP.       
77162500008,7,7162500008,1,FIRST CONSUMERS MORTGAGE      
77177000002,7,7177000002,1,MERITAGE MORTGAGE CORPORATION 
77177900003,7,7177900003,1,"CHADWICK MORTGAGE, INC.       "
77185300006,7,7185300006,1,"ACCREDITED HOME LENDERS, INC. "
77187400002,7,7187400002,1,NCS MORTGAGE SERVICES         
77213700003,7,7213700003,1,FIDELITY FUNDING MORTGAGE     
77226600000,7,7226600000,1,CAPITAL PLUS FINANCIAL        
77230100005,7,7230100005,1,HMC FUNDING                   
77260600007,7,7260600007,1,AMERICAN FAMILY FINANCIAL SERV
77261100005,7,7261100005,1,"UNICOR FUNDING, INC           "
77269800002,7,7269800002,1,MORTGAGE FUNDING              
77270500007,7,7270500007,1,FIRST CONSOLIDATED MORTGAGE CO
77280000004,7,7280000004,1,"POWER FUNDING GROUP, INC.     "
77284300006,7,7284300006,1,"AFFINITY FINANCE, LLC         "
77285400003,7,7285400003,1,"OMNIA CREDIT COMPANY, LLC     "
77346500008,7,7346500008,1,DFS FINANCIAL SERVICES        
77354400002,7,7354400002,1,"ENCORE MORTGAGE SERVICES, INC."
77397300003,7,7397300003,1,RESIDENTIAL MORTGAGE CORP. IMC
774-2827093,7,74-2827093,1,AUSTIN FUNDING CORPORATION    
77434800003,7,7434800003,1,UNITED COMPANIES LENDING CORP.
77464900009,7,7464900009,1,EMC MORTGAGE CORPORATION      
77466400007,7,7466400007,1,FIRST NATIONAL SECURITY       
77496500002,7,7496500002,1,CITYSCAPE CORPORATION         
775-2428356,7,75-2428356,1,EAGLE CAPITAL MORTGAGE        
775-2536023,7,75-2536023,1,"KPG FINANCIAL, LIMITED        "
775-2570083,7,75-2570083,1,CENTEX CREDIT CORPORATION     
77507300007,7,7507300007,1,ALLIED MORTGAGE CAPITAL CORP  
77511600000,7,7511600000,1,CONTIMORTGAGE CORPORATION     
77516500000,7,7516500000,1,PACIFIC SHORE FUNDING         
77542800002,7,7542800002,1,"MLSG, INC.                    "
77568500004,7,7568500004,1,CUSTOM MORTGAGE INC           
77576100006,7,7576100006,1,ACCEPTANCE MORTGAGE CORP.     
77604800006,7,7604800006,1,OPTION ONE MORTGAGE CORPORATIO
77607800005,7,7607800005,1,HEADLANDS MORTGAGE COMPANY    
77621700002,7,7621700002,1,WORLD WIDE FINANCIAL SERVICES 
77642300001,7,7642300001,1,LIBERTY FEDERAL SERVICE CORP  
77646700017,7,7646700017,1,PMCC MORTGAGE CORP            
77648500001,7,7648500001,1,HOME MORTGAGE USA             
77652800004,7,7652800004,1,"NATION ONE MORTGAGE COMPANY, I"
77657100000,7,7657100000,1,"TOWER FUNDING OF VALENCIA, INC"
77662200007,7,7662200007,1,SOUND MORTGAGE CORPORATION    
77665200006,7,7665200006,1,AMERICAN ACCEPTANCE MORTGAGE  
77673400003,7,7673400003,1,INVESTAID CORPORATION         
77678600007,7,7678600007,1,IVY MORTGAGE CORP.            
77696200007,7,7696200007,1,IMC MORTGAGE COMPANY          
77699600007,7,7699600007,1,"FIRST MORTGAGE NETWORK, INC.  "
77718200008,7,7718200008,1,CBSK FINANCIAL GROUP INC      
77743800006,7,7743800006,1,MASTERS FUNDING GROUP INC     
77750300000,7,7750300000,1,FAIRWAY FINANCIAL             
77751500009,7,7751500009,1,WALSH SECURITIES              
77756300009,7,7756300009,1,"AMERICAN EQUITY MORTGAGE, INC."
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY   
77770100005,7,7770100005,1,"BOMAC HOME MORTGAGE, INC      "
77771600006,7,7771600006,1,SHASTA FINANCIAL SERVICE      
77772900005,7,7772900005,1,MORTGAGE PLUS EQUITY & LOAN   
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77840600009,7,7840600009,1,"BNC MORTGAGE, INC.            "
77853200002,7,7853200002,1,PARKWAY MORTGAGE              
77862700009,7,7862700009,1,"NEWPORT SHORES FINANCIAL, INC."
77865800009,7,7865800009,1,"ONE STOP MORTGAGE, INC        "
77871200006,7,7871200006,1,SUMMIT MORTGAGE CORPORATION   
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY  
77875900008,7,7875900008,1,"EQUIVANTAGE, INC.             "
77885300000,7,7885300000,1,STERLING MORT. & INVESTMENT CO
77885400001,7,7885400001,1,COREWEST BANC                 
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY   
77895000006,7,7895000006,1,"THE MORTGAGE BANC, INC.       "
77900200006,7,7900200006,1,NEW CENTURY MORTGAGE CORP.    
77903500008,7,7903500008,1,IMPERIAL HOME LOANS           
77905300009,7,7905300009,1,AMERICREDIT CORP OF CALIFORNIA
77939800003,7,7939800003,1,CENTERPOINT MORTGAGE CORP.    
77942800007,7,7942800007,1,TRANSAMERICA MORTGAGE COMPANY 
77943800003,7,7943800003,1,"SAXON MORTGAGE, INC.          "
77957300002,7,7957300002,1,MARSHALL REDDER HOME MTG.     
77958900004,7,7958900004,1,"YES CAPITAL FUNDING, INC      "
77967200005,7,7967200005,1,PORTFOLIO MORTGAGE COMPANY    
77970400005,7,7970400005,1,1ST GOV'T MTG & INVESTORS CORP
77994800000,7,7994800000,1,"OCWEN FINANCIAL SERVICES,INC  "
787-0418807,7,87-0418807,1,ABFS INC.                     
788-0379692,7,88-0379692,1,GOODRICH & PENNINGTON MORTGAGE
791-1872563,7,91-1872563,1,"SEATTLE FUNDING GROUP, LTD.   "
795-2622032,7,95-2622032,1,AAMES FUNDING CORPORATION     
795-4362095,7,95-4362095,1,AAMES HOME LOAN               
795-4438859,7,95-4438859,1,AAMES CAPITAL CORPORATION     
795-4601683,7,95-4601683,1,AAMES CAPITAL CORP. OF MINNESO
799-0329470,7,99-0329470,1,QUALITY FUNDING INC.          
10000001122,1,0000001122,2,CENTRAL NB                    
10000014569,1,0000014569,2,SOUTHTRUST BK NA              
192-0145407,1,92-0145407,2,NORTHLAND CREDIT CORPORATION  
20000331647,2,0000331647,2,NBD BK                        
20001035401,2,0001035401,2,CIT GROUP/SALES FINANCING DE  
20002473309,2,0002473309,2,NATIONSCREDIT MAN. HOUS. CORP.
30000007319,3,0000007319,2,ONBANK & TC                   
30000025726,3,0000025726,2,MURPHY BK                     
30000033792,3,0000033792,2,ASSOCIATES CAP BK             
30000034536,3,0000034536,2,"CONSECO BK, INC.              "
313-4002891,3,13-4002891,2,GREENPOINT CREDIT CORP.       
40000007705,4,0000007705,2,"Northeast Bank, F.S.B.        "
706-1104540,7,06-1104540,2,THE ASSOCIATES                
72294709990,7,2294709990,2,GREEN TREE FINANCIAL          
736-3423660,7,36-3423660,2,JOHN DEERE CREDIT MH RETAIL   
74856500006,7,4856500006,2,VANDERBILT MORTGAGE           
754-1779092,7,54-1779092,2,DYNEX FINANCIAL INC.          
756-1977469,7,56-1977469,2,DUETSCHE FINANCIAL CAPITAL    
76502700005,7,6502700005,2,ACCESS FINANCIAL LENDING CORP 
77162800002,7,7162800002,2,21ST CENTURY MORTGAGE         
775-2585326,7,75-2585326,2,"COUNTRYPLACE MORTGAGE, LTD.   "
775-2731850,7,75-2731850,2,ASSOCIATES HOUSING FINANCE    
77506600003,7,7506600003,2,OAKWOOD ACCEPTANCE CORPORATION
795-4229749,7,95-4229749,2,WILSHIRE FUNDING CORPORATION  
,,,,
,,,,
