IDD,CODE,ID,MH,NAME
20002752022,2,0002752022,1,CITIFINANCIAL INC - IOWA      
20002752040,2,0002752040,1,CITIFINANCIAL CORP. DELAWARE  
20002752077,2,0002752077,1,CITIFINANCIAL SERVICES INC-CA 
20002752321,2,0002752321,1,CITIFINANCIAL COMPANY         
20002752527,2,0002752527,1,EQUIFIRST CORP                
20002752545,2,0002752545,1,EQUIFIRST MTG CORP            
20002752684,2,0002752684,1,CITIFINANCIAL CORP. COLORADO  
20002817118,2,0002817118,1,CITIFINANCIAL INC - TEXAS     
20002861595,2,0002861595,1,CITIFINANCIAL SERVICES INC-MA 
20002913597,2,0002913597,1,WELLS FARGO FNCL ACCEPT IA    
20002914969,2,0002914969,1,NCS MORTGAGE LENDING CO       
20002939748,2,0002939748,1,EQUIFIRST MTG CORP OF MN      
20002977151,2,0002977151,1,CITIFINANCIAL MORTGAGE        
20002978998,2,0002978998,1,ASSOCIATES FIRST CAPITAL MORTG
30000025653,3,0000025653,1,FREMONT INV & LOAN            
30000025870,3,0000025870,1,FINANCE & THRIFT CO           
30000026363,3,0000026363,1,COMMUNITY CMRC BK             
30000033535,3,0000033535,1,ADVANTA BK CORP               
325-1238830,3,25-1238830,1,"PV FINANCIAL SERVICE, INC     "
358-2257419,3,58-2257419,1,LENDMARK FINANCIAL SERVICES   
362-1688241,3,62-1688241,1,FB FINANCIAL SERVICES         
363-1131381,3,63-1131381,1,ACCEPTANCE LOAN CO.           
40000004592,4,0000004592,1,OCWEN FED BK FSB              
40000006194,4,0000006194,1,HOUSEHOLD BK FSB              
40000007645,4,0000007645,1,WESTERN FNCL BK               
40000007946,4,0000007946,1,LIFE BK                       
40000008051,4,0000008051,1,BAY FNCL SVG BK FSB           
40000008308,4,0000008308,1,BALTIMORE AMER SVG BK FSB     
40000008566,4,0000008566,1,SUPERIOR BK FSB               
40000008569,4,0000008569,1,APPROVED FSB                  
40000014470,4,0000014470,1,TRAVELERS B&T FSB             
40000014939,4,0000014939,1,AIG FSB
40000017925,4,0000017925,1,SUPERIOR FEDERAL BK           
40341225701,4,0341225701,1,CHARTER ONE CREDIT CORP       
40510356097,4,0510356097,1,WILMINGTON NATIONAL FINANCE   
40760539855,4,0760539855,1,HS MORTGAGE ACCEPTANCE        
70232646780,7,0232646780,1,AMERICAN BUSINESS FINANCIAL   
70330756645,7,0330756645,1,GREATER ACCEPTANCE MORTGAGE CO
70458600405,7,0458600405,1,WMC MORTGAGE CORP.            
705-0402708,7,05-0402708,1,"ADVANCED FINANCIAL SERVICES, I"
70510312284,7,0510312284,1,"MOREQUITY, INC. (NV)          "
70912041536,7,0912041536,1,INFINITY FINANCIAL NETWORK    
71003800004,7,1003800004,1,LONG BEACH MORTGAGE COMPANY   
71014100002,7,1014100002,1,"FULL SPECTRUM LENDING, INC.   "
71059700002,7,1059700002,1,FIRST CONSOLIDATED MORTGAGE   
71061700007,7,1061700007,1,TOWN & COUNTRY CREDIT CORP.   
71075700003,7,1075700003,1,AURORA LOAN SERVICES          
71085800002,7,1085800002,1,SPECIALTY MORTGAGE CORPORATION
71118100001,7,1118100001,1,MORTGAGE LENDERS NETWORK USA  
71126000006,7,1126000006,1,SEBRING CAPITAL CORPORATION   
711-2815564,7,11-2815564,1,EHOMECREDIT CORP.             
71195900005,7,1195900005,1,LOAN FUNDING CORP. OF AMERICA 
71207500004,7,1207500004,1,COURTESY MORTGAGE COMPANY     
71248200000,7,1248200000,1,"AMERUS HOME EQUITY, INC.      "
71250200008,7,1250200008,1,"MONEYONE, INC.                "
71254000001,7,1254000001,1,WASHINGTON MORTGAGE COMPANY   
71259600009,7,1259600009,1,"SOUTH STAR FUNDING, LLC       "
71265700002,7,1265700002,1,DECISION ONE MORTGAGE COMPANY 
71287100006,7,1287100006,1,FIRST CITY FUNDING            
71289800005,7,1289800005,1,"MORTGAGE EXPRESS, INC.        "
71291700001,7,1291700001,1,HEARTHSIDE LENDING CORP.      
71345300006,7,1345300006,1,THE MORTGAGE OUTLET           
71345700002,7,1345700002,1,BRIDGE CAPITAL CORPORATION    
71394900006,7,1394900006,1,SECURED FUNDING CORPORATION   
71463300003,7,1463300003,1,"MOORE FINANCIAL ENTERPRISES, I"
71474600000,7,1474600000,1,HOMESTAR MORTGAGE SERVICES    
71483300003,7,1483300003,1,"FINANCE AMERICA, LLC          "
71512400000,7,1512400000,1,NOVASTAR MORTGAGE INC.        
71534900004,7,1534900004,1,FIRST NLC FINANCIAL SERVICES  
71557900001,7,1557900001,1,"PEOPLE'S CHOICE HOME LOAN, INC"
71596200005,7,1596200005,1,"GMFS, LLC                     "
71596800005,7,1596800005,1,"FIRST CHOICE FUNDING, INC.    "
71606800005,7,1606800005,1,FIRST ALTERNATIVE MORTGAGE COR
71611300007,7,1611300007,1,"EQUITY RESOURCES, INC.        "
71652400007,7,1652400007,1,"FIRST UNITED MORTGAGEBANC, INC"
71665100001,7,1665100001,1,PINNACLE DIRECT FUNDING CORP
71665400004,7,1665400004,1,SOFIN INC.                    
71736300009,7,1736300009,1,"JLM DIRECT FUNDING, LTD       "
71766500005,7,1766500005,1,EBANC FUNDING                 
71809800001,7,1809800001,1,"SERVICE FIRST MORTGAGE, L.C.  "
722-3397885,7,22-3397885,1,AMERICAP FINANCIAL INC        
723-2434974,7,23-2434974,1,ADVANTA MTG CORP. - MIDWEST   
723-2532654,7,23-2532654,1,ADVANTA MORTGAGE CORP. USA    
723-2772890,7,23-2772890,1,"RESIDENTIAL MONEY CENTERS, INC"
723-2778991,7,23-2778991,1,ADVANTA FINANCE CORP.         
723-3051009,7,23-3051009,1,"OPUS HOME EQUITY SERVICES, INC"
733-0515201,7,33-0515201,1,"SOUTH SHORE MORTGAGE, INC.    "
735-1781299,7,35-1781299,1,CAPITAL FINANCIAL SERVICES INC
735-2088209,7,35-2088209,1,CRESLEIGH FINANCIAL SERVICES  
736-1239445,7,36-1239445,1,HOUSEHOLD FINANCE CORPORATION 
738-3075078,7,38-3075078,1,FRANKLIN MORTGAGE FUNDING     
741-1810165,7,41-1810165,1,"LENDSOURCE, INC.              "
74893600009,7,4893600009,1,FEDERAL MORTGAGE & INVESTMENT 
751-0003820,7,51-0003820,1,BENEFICIAL CORPORATION        
75221409993,7,5221409993,1,GRAYSTONE MORTGAGE CORPORATION
75535100002,7,5535100002,1,"METWEST MORTGAGE SERVICES, INC"
758-2291999,7,58-2291999,1,EMERGENT MORTGAGE CORP OF TENN
758-2509828,7,58-2509828,1,CHOICE CAPITAL FUNDING INC.   
759-3324910,7,59-3324910,1,HOMEGOLD INC.                 
759-3679259,7,59-3679259,1,HOMEALLIANCE MORTGAGE COMPANY 
76473909996,7,6473909996,1,FIRST NATIONAL MORTGAGE CO.   
766-0524453,7,66-0524453,1,EASY MONEY - MORTGAGE DIVISION
77042100008,7,7042100008,1,DOLLAR MORTGAGE CORPORATION   
77059200001,7,7059200001,1,"PREFERRED FINANCIAL FUNDING, I"
77062300004,7,7062300004,1,BUDGET FINANCE COMPANY        
77069000008,7,7069000008,1,DELTA FUNDING CORP            
77086400004,7,7086400004,1,"AMERICAN BENEFIT MORTGAGE, INC"
77113200004,7,7113200004,1,ADCO FINANCIAL MORTGAGE SERVIC
77152500000,7,7152500000,1,PLATINUM CAPITAL GROUP        
77177000002,7,7177000002,1,MERITAGE MORTGAGE CORPORATION 
77177900003,7,7177900003,1,"CHADWICK MORTGAGE, INC.       "
77185300006,7,7185300006,1,"ACCREDITED HOME LENDERS, INC. "
77240500003,7,7240500003,1,ENTRUST MORTGAGE              
77307200009,7,7307200009,1,"HCL FINANCE, INC.             "
77323800008,7,7323800008,1,EXPRESS CAPITAL LENDING       
77354400002,7,7354400002,1,"ENCORE MORTGAGE SERVICES, INC."
77407100001,7,7407100001,1,"FOOTHILL FUNDING GROUP, INC   "
77431100008,7,7431100008,1,OAKMONT MORTGAGE              
77464900009,7,7464900009,1,EMC MORTGAGE CORPORATION      
77479800008,7,7479800008,1,CHAPEL MORTGAGE CORPORATION   
77507300007,7,7507300007,1,ALLIED MORTGAGE CAPITAL CORP  
775-1794257,7,75-1794257,1,"GREAT WESTERN FINANCAL, INC.  "
775-2712433,7,75-2712433,1,CONCORDE ACCEPTANCE CORPORATIO
775-2921540,7,75-2921540,1,CENTEX HOME EQUITY COMPANY LLC
77542800002,7,7542800002,1,"MLSG, INC.                    "
77568500004,7,7568500004,1,CUSTOM MORTGAGE INC.          
77604800006,7,7604800006,1,OPTION ONE MORTGAGE CORP.     
77619100004,7,7619100004,1,MONEYCORP                     
77621700002,7,7621700002,1,WORLD WIDE FINANCIAL SERVICES 
77634100004,7,7634100004,1,AMERICAN MORTGAGE EXCHANGE    
77642300001,7,7642300001,1,LIBERTY AMERICAN MORTGAGE CORP
77650700000,7,7650700000,1,AMERICA'S MONEYLINE           
77652800004,7,7652800004,1,"NATION ONE MORTGAGE CO., INC. "
77662200007,7,7662200007,1,SOUND MORTGAGE CORPORATION    
77665200006,7,7665200006,1,AMERICAN ACCEPTANCE MORTGAGE  
77673400003,7,7673400003,1,INVESTAID CORPORATION         
77718200008,7,7718200008,1,AMERICAN HOME LOANS           
77756300009,7,7756300009,1,"AMERICAN EQUITY MORTGAGE, INC "
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY   
77770700000,7,7770700000,1,HARBORSIDE FINANCIAL NETWORK
77775100007,7,7775100007,1,"MILA, INC.                    "
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77840600009,7,7840600009,1,BNC MORTGAGE INC              
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY  
77885300000,7,7885300000,1,STERLING MORTGAGE & INVESTMENT
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY   
77900200006,7,7900200006,1,NEW CENTURY MORTGAGE CORP.    
77927200007,7,7927200007,1,NEW FREEDOM MORTGAGE CORP     
77943800003,7,7943800003,1,"SAXON MORTGAGE, INC.          "
77967200005,7,7967200005,1,"PORTFOLIO MORTGAGE COMPANY, IN"
791-1872563,7,91-1872563,1,"SEATTLE FUNDING GROUP, LTD.   "
795-2622032,7,95-2622032,1,AAMES FUNDING CORPORATION     
123-3004704,1,23-3004704,2,PENN 1ST FINANCIAL            
134-1831194,1,34-1831194,2,MOBILE CONSULTANTS INC        
20000331647,2,0000331647,2,BANK ONE MI                   
20001035401,2,0001035401,2,CIT GROUP/SALES FINANCING     
20002977384,2,0002977384,2,ASSOCIATES HOUSING FINANCE    
30000025726,3,0000025726,2,MURPHY BK                     
30000033792,3,0000033792,2,ASSOCIATES CAP BK             
30000034536,3,0000034536,2,CONSECO BK                    
333-0862379,3,33-0862379,2,GREENPOINT CREDIT LLC         
333-0875033,3,33-0875033,2,GREENPOINT CREDIT OF MS LLC   
40000007705,4,0000007705,2,NORTHEAST BK FSB              
40042590778,4,0042590778,2,FORWARD FINANCIAL             
71118300003,7,1118300003,2,BOMBARDIER CAPITAL INC.       
71673400009,7,1673400009,2,"AMWEST FINANCIAL, INC.        "
72294709990,7,2294709990,2,CONSECO FINANCE SERVICING CORP
74856500006,7,4856500006,2,VANDERBILT MORTGAGE           
754-1779092,7,54-1779092,2,"ORIGEN FINANCIAL, INC         "
77162800002,7,7162800002,2,21ST MORTGAGE CORP.           
77245500008,7,7245500008,2,LAND/HOME FINANCIAL SERVICES  
77506600003,7,7506600003,2,OAKWOOD ACCEPTANCE CORPORATION
775-2585326,7,75-2585326,2,"COUNTRYPLACE MORTGAGE, LTD.   "
,,,,
,,,,
