IDD,CODE,ID,MH,NAME
20002752013,2,0002752013,1,"CITIFINANCIAL SERVICES, INC   "
20002751847,2,0002751847,1,"CITIFINANCIAL SERVICES, INC   "
20001847378,2,0001847378,1,WELLS FARGO FIN'L PENNSYLVANIA
20002751995,2,0002751995,1,"CITIFINANCIAL EQUITY SERVICES,"
20001844836,2,0001844836,1,"WELLS FARGO FIN'L MONTANA, INC"
77624900003,7,7624900003,1,AMERICAN PIONEER FINANCIAL SER
20002751801,2,0002751801,1,"CITIFINANCIAL SERVICES, INC   "
20002041034,2,0002041034,1,"WELLS FARGO FIN'L OHIO 1, INC "
20002751810,2,0002751810,1,"CITIFINANCIAL SERVICES, INC   "
20001843624,2,0001843624,1,"WELLS FARGO FIN'L UTAH, INC   "
20001844920,2,0001844920,1,WELLS FARGO FIN'L MINNESOTA   
20000860473,2,0000860473,1,"CITIFINANCIAL, INC            "
20002039488,2,0002039488,1,"WELLS FARGO FIN'L AMERICA, INC"
722-3887207,7,22-3887207,1,"NEW DAY FINANCIAL, LLC.       "
20001844993,2,0001844993,1,WELLS FARGO FIN'L COLORADO INC
20001844939,2,0001844939,1,"WELLS FARGO FIN'L MARYLAND,INC"
358-2257419,3,58-2257419,1,LENDMARK FINANCIAL SERVICES   
71463300003,7,1463300003,1,"MOORE FINANCIAL ENTERPRISES, I"
20000902270,2,0000902270,1,"CITIFINANCIAL SERVICES, INC   "
71596800005,7,1596800005,1,"FIRST CHOICE FUNDING, INC.    "
20002750242,2,0002750242,1,"CITIFINANCIAL SERVICES, INC   "
20002751986,2,0002751986,1,"CITIFINANCIAL, INC            "
20002135401,2,0002135401,1,WELLS FARGO FIN'L SYS VIRGINIA
70542046140,7,0542046140,1,"CALUSA INVESTMENTS, L.L.C.    "
756-2270727,7,56-2270727,1,"AMERITRUST MORTGAGE COMPANY, L"
20002041098,2,0002041098,1,WELLS FARGO FIN'L WASHINGTON 1
71549600001,7,1549600001,1,CONCORDE ACCEPTANCE CORPORATIO
702-0560839,7,02-0560839,1,FIRST CONTINENTAL MORTGAGE    
20002752321,2,0002752321,1,CITIFINANCIAL COMPANY(DE)     
20001950308,2,0001950308,1,"POPULAR FINANCE, INC.         "
30000025653,3,0000025653,1,FREMONT INVESTMENT & LOAN     
71059700002,7,1059700002,1,FIRST CONSOLIDATED MORTGAGE   
762-1717999,7,62-1717999,1,THE CIT GROUP/CONSUMER FINANCE
20001847369,2,0001847369,1,"WELLS FARGO FIN'L OREGON, INC "
77775100007,7,7775100007,1,MILA INC                      
77673400003,7,7673400003,1,INVESTAID CORPORATION         
20001868177,2,0001868177,1,WELLS FARGO FIN'L CRED SERV NY
72064900008,7,2064900008,1,LENDERS DIRECT CAPITAL CORP   
20002752684,2,0002752684,1,CITIFINANCIAL CORPORATION     
20002040961,2,0002040961,1,"WELLS FARGO FIN'L NEVADA 2,INC"
77069000008,7,7069000008,1,DELTA FUNDING CORPORATION     
20001844283,2,0001844283,1,WELLS FARGO FIN'L NEW JERSEY  
775-2921540,7,75-2921540,1,CENTEX HOME EQUITY COMPANY LLC
71534900004,7,1534900004,1,FIRST NLC FINANCIAL SERVICES  
71289800005,7,1289800005,1,PGNF HOME LENDING CORP        
71394900006,7,1394900006,1,SECURED FUNDING CORPORATION   
713-2607259,7,13-2607259,1,THE CIT GROUP/CONSUMER FINANCE
71438500002,7,1438500002,1,FRANKLIN MORTGAGE FUNDING     
20002752077,2,0002752077,1,"CITIFINANCIAL SERVICES, INC   "
77177000002,7,7177000002,1,MERITAGE MORTGAGE CORP.       
20002041418,2,0002041418,1,WELLS FARGO FINL MASSACHUSETTS
70232646780,7,0232646780,1,AMERICAN BUSINESS FINANCIAL   
71851400008,7,1851400008,1,"SEBRING CAPITAL PARTNERS, L.P."
733-0806023,7,33-0806023,1,FLEXPOINT FUNDING CORPORATION 
20002861595,2,0002861595,1,"CITIFINANCIAL SERIVCES, INC   "
77652800004,7,7652800004,1,"NATION ONE MORTGAGE CO.,INC   "
722-3191019,7,22-3191019,1,THE CIT GROUP/CONSUMER FINANCE
71958100003,7,1958100003,1,AEGIS LENDING CORPORATION     
72033300001,7,2033300001,1,"FIRST STREET FINANCIAL, INC.  "
338-3589255,3,38-3589255,1,NPB MORTGAGE LLC              
20002752527,2,0002752527,1,EQUIFIRST CORPORATION         
72147800003,7,2147800003,1,"HOMEQUEST CAPITAL FUNDING, LLC"
71483300003,7,1483300003,1,"FINANCE AMERICA, LLC          "
71999200003,7,1999200003,1,"ACOUSTIC HOME LOANS, LLC      "
71958200004,7,1958200004,1,AEGIS FUNDING CORPORATION     
71770800008,7,1770800008,1,"PEMMTEK MORTGAGE SERVICES, LLC"
77885300000,7,7885300000,1,STERLING MORTGAGE & INVESTMENT
20001942602,2,0001942602,1,"EQUITY ONE, INC.              "
705-0560686,7,05-0560686,1,"SUNSET DIRECT LENDING, LLC    "
77373400006,7,7373400006,1,"LIME FINANCIAL SERVICES, LTD. "
40000014470,4,0000014470,1,"CITICORP TRUST BANK, FSB      "
40640713034,4,0640713034,1,CORINTHIAN MORTGAGE CORP      
71843200000,7,1843200000,1,"BERGIN FINANCIAL, INC         "
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY   
713-2868346,7,13-2868346,1,AMERICAN GENERAL HOME EQU.(DE)
71512400000,7,1512400000,1,NOVASTAR MORTGAGE INC         
77642300001,7,7642300001,1,LIBERTY AMERICAN MORTGAGE CORP
727-0011311,7,27-0011311,1,"PREMIUM CAPITAL FUNDING, LLC  "
72007800007,7,2007800007,1,OLYMPUS MORTGAGE COMPANY      
70458600405,7,0458600405,1,WMC MORTGAGE CORP.            
704-3697858,7,04-3697858,1,"CORESTAR FINANCIAL GROUP, LLC "
795-2622032,7,95-2622032,1,AAMES FUNDING CORPORATION     
71830200003,7,1830200003,1,OAK STREET MORTGAGE           
71611300007,7,1611300007,1,EQUITY RESOURCES INC          
71281200009,7,1281200009,1,First State Mortgage Corporati
71917700009,7,1917700009,1,ARGENT MORTGAGE COMPANY       
71707500002,7,1707500002,1,NOVASTAR HOME MORTGAGE INC    
751-0113718,7,51-0113718,1,DECISION ONE MORTGAGE         
71857500007,7,1857500007,1,ENCORE CREDIT CORP.           
77854200009,7,7854200009,1,"BUDGET MORTGAGE BANKERS, LTD. "
20001847332,2,0001847332,1,"WELLS FARGO FIN'L HAWAII, INC "
71795300001,7,1795300001,1,SPRINT FUNDING CORPORATION    
71718800007,7,1718800007,1,UNIMORTGAGE LLC.              
77185300006,7,7185300006,1,"ACCREDITED HOME LENDERS, INC. "
71557900001,7,1557900001,1,"PEOPLE'S CHOICE HOME LOAN, INC"
751-0003820,7,51-0003820,1,BENEFICIAL                    
77083400004,7,7083400004,1,ALLIANCE MORTGAGE BANKING CORP
705-0402708,7,05-0402708,1,ADVANCED FINANCIAL SERVICES IN
77650700000,7,7650700000,1,AMERICAS MONEYLINE            
71809900002,7,1809900002,1,HARBOURTON MORTGAGE INVESTMENT
20001847275,2,0001847275,1,WELLS FARGO FIN'L CALIFORNIA  
71259600009,7,1259600009,1,SOUTHSTAR FUNDING             
40000012504,4,0000012504,1,OCEAN BANK FSB                
77943800003,7,7943800003,1,SAXON MORTGAGE                
40061104540,4,0061104540,1,"CITIFINANCIAL MORTGAGE CO.,INC"
795-4855230,7,95-4855230,1,EMPIRE MORTGAGE CORPORATION   
71194900009,7,1194900009,1,HAMILTON MORTGAGE COMPANY     
77900200006,7,7900200006,1,NEW CENTURY MTG CORPORATION   
77431100008,7,7431100008,1,OWNIT MORTGAGE SOLUTIONS INC. 
71061700007,7,1061700007,1,TOWN & COUNTRY CREDIT CORP    
77479800008,7,7479800008,1,CHAPEL MORTGAGE               
77604800006,7,7604800006,1,OPTION ONE MORTGAGE CORP.     
722-3740390,7,22-3740390,1,LANCASTER MORTGAGE BANKERS    
10000024095,1,0000024095,1,"MBNA AMERICA (DELAWARE), N.A. "
20000612618,2,0000612618,1,Provident Bank                
71003800004,7,1003800004,1,LONG BEACH MORTGAGE CO.       
736-1239445,7,36-1239445,1,HFC                           
71750100005,7,1750100005,1,WALTER MORTGAGE COMPANY       
71345700002,7,1345700002,1,BRIDGE CAPITAL CORPORATION    
71349000009,7,1349000009,1,"STEWARD FINANCIAL, INC        "
71786900005,7,1786900005,1,"ESI MORTGAGE, LP              "
76480209999,7,6480209999,1,"MASTER FINANCIAL, INC.        "
20003103489,2,0003103489,1,"CITIFINANCIAL MTG. CO.(FL),LLC"
71991500005,7,1991500005,1,RESMAE MORTGAGE CORPORATION   
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY   
71345300006,7,1345300006,1,THE MORTGAGE OUTLET           
77718200008,7,7718200008,1,AMERICAN HOME LOANS           
77935900009,7,7935900009,1,LOAN CENTER OF CALIFORNIA     
40000014939,4,0000014939,1,AIG FSB                       
731-1480758,7,31-1480758,1,"SELECT MORTGAGE GROUP, LTD.   "
70351887380,7,0351887380,1,HOMELAND MORTGAGE COMPANY     
70330756645,7,0330756645,1,GREATER ACCEPTANCE MORTGAGE CO
77621700002,7,7621700002,1,WORLD WIDE FINANCIAL SERVICES 
733-0668958,7,33-0668958,1,THE LENDING CONNECTION INC    
77542800002,7,7542800002,1,"MLSG, INC.                    "
71864800009,7,1864800009,1,"FICORE FUNDING, INC.          "
722-3397885,7,22-3397885,1,"AMERICAP FINANCIAL, INC       "
77343000001,7,7343000001,1,IMPAC FUNDING CORP            
77177900003,7,7177900003,1,RIGHT AWAY MORTGAGE           
71891200009,7,1891200009,1,"WILMINGTON FINANCE, INC       "
71422400005,7,1422400005,1,MERITLENDING.COM              
20003073694,2,0003073694,1,"CITIFINANCIAL MORTGAGE CO.,INC"
71775300005,7,1775300005,1,AMERICAN HOME EQUITY          
775-1794257,7,75-1794257,1,OAK STREET MORTGAGE/GW        
77323800008,7,7323800008,1,EXPRESS CAPITAL LENDING       
71118100001,7,1118100001,1,MORTGAGE LENDERS NETWORK USA  
733-0967630,7,33-0967630,1,"EVERGREEN LENDING, INC.       "
77152500000,7,7152500000,1,PLATINUM CAPITAL GROUP        
71665100001,7,1665100001,1,PINNACLE DIRECT FUNDING CORPOR
71736300009,7,1736300009,1,"JLM DIRECT FUNDING, LTD       "
71207500004,7,1207500004,1,COURTESY MORTGAGE COMPANY     
71390800005,7,1390800005,1,"THE MORTGAGE OUTLET, INC.     "
71474600000,7,1474600000,1,OPTEUM FINANCIAL SERVICES LLC 
77439600003,7,7439600003,1,"CASA BLANCA MORTGAGE, INC     "
777-0463885,7,77-0463885,1,ALTERNATIVE FINANCING CORP    
72033000009,7,2033000009,1,"BEDFORD HOME LOANS, INC.      "
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77756300009,7,7756300009,1,AMERICAN EQUITY MORTGAGE      
71596200005,7,1596200005,1,"GMFS,LLC                      "
77770700000,7,7770700000,1,HARBORSIDE FINANCIAL NETWORK  
705-0527593,7,05-0527593,1,"NATIONSFIRST LENDING, INC.    "
711-2815564,7,11-2815564,1,EHOMECREDIT CORP              
77042100008,7,7042100008,1,DOLLAR MORTGAGE CORPORATION   
77619100004,7,7619100004,1,MONEY CORP(FN)                
70041198897,7,0041198897,1,"MARIBELLA MORTGAGE, LLC.      "
758-2509828,7,58-2509828,1,CHOICE CAPITAL FUNDING        
71250200008,7,1250200008,1,"MONEYONE, INC                 "
71283400003,7,1283400003,1,ACT LENDING CORPORATION       
71809800001,7,1809800001,1,"SERVICE FIRST MORTGAGE, L.C.  "
70510312284,7,0510312284,1,"MOREQUITY,INC.            (NV)"
730-0237185,7,30-0237185,1,ADVANTIX LENDING              
71291700001,7,1291700001,1,HEARTHSIDE LENDING CORP.      
77086400004,7,7086400004,1,"AMERICAN BENEFIT MORTGAGE, INC"
723-3051009,7,23-3051009,1,"OPUS HOME EQUITY SERVICES, INC"
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY  
30000026799,3,0000026799,1,EVABANK                       
40000002630,4,0000002630,1,M&I BANK FSB                  
40000008266,4,0000008266,1,UNITED MIDWEST SAVINGS BANK   
72120900003,7,2120900003,1,"ADVENT MORTGAGE, LLC          "
30000000178,3,0000000178,1,TALBOT STATE BANK             
