IDD,CODE,ID,MH,NAME
71085800002,7,1085800002,1,SPECIALTY MORTGAGE CORPORATION
711-2815564,7,11-2815564,1,EHOMECREDIT CORP.
71118100001,7,1118100001,1,MORTGAGE LENDERS NETWORK USA
71206600009,7,1206600009,1,ALLIED MORTGAGE & FINANCIAL CO
71207500004,7,1207500004,1,COURTESY MORTGAGE COMPANY
71248200000,7,1248200000,1,"AMERUS HOME LENDING, INC"
71250200008,7,1250200008,1,"MONEYONE, INC."
71254000001,7,1254000001,1,WASHINGTON MORTGAGE COMPANY
71259600009,7,1259600009,1,"SOUTHSTAR FUNDING, LLC."
71281200009,7,1281200009,1,FIRST STATE MORTGAGE CORPORATI
71287100006,7,1287100006,1,FIRST CITY FUNDING
71289800005,7,1289800005,1,PGNF HONE LENDING CORP
71291700001,7,1291700001,1,HEARTHSIDE LENDING CORP.
71345300006,7,1345300006,1,THE MORTGAGE OUTLET
71345700002,7,1345700002,1,BRIDGE CAPITAL CORPORATION
71349000009,7,1349000009,1,"STEWARD FINANCIAL, INC."
71390800005,7,1390800005,1,"THE MORTGAGE OUTLET, INC."
71394900006,7,1394900006,1,SECURED FUNDING CORPORATION
71463300003,7,1463300003,1,"MOORE FINANCIAL ENTERPRISES, I"
71474600000,7,1474600000,1,"HOMESTAR MORTGAGE SVCS, LLC"
71483300003,7,1483300003,1,"FINANCE AMERICA, LLC"
71512400000,7,1512400000,1,NOVASTAR MORTGAGE INC
71534900004,7,1534900004,1,FIRST NLC FINANCIAL SERVICES
71538600007,7,1538600007,2,CHAMPION ENTERPRISE
71549600001,7,1549600001,1,CONCORDE ACCEPTANCE CORPORATIO
71556900003,7,1556900003,1,THE ANYLOAN COMPANY
71557900001,7,1557900001,1,"PEOPLE'S CHOICE HOME LOAN, INC"
71596200005,7,1596200005,1,"GMFS, LLC"
71596800005,7,1596800005,1,FIRST CHOICE FUNDING
71611300007,7,1611300007,1,"EQUITY RESOURCES, INC."
71665100001,7,1665100001,1,PINNACLE DIRECT FUNDING CORPOR
71665400004,7,1665400004,1,SOFIN MORTGAGE COMPANY
71673400009,7,1673400009,2,"AMWEST FINANCIAL, INC."
71697600003,7,1697600003,1,"HOMEFIRST MORTGAGE, INC."
71704900007,7,1704900007,1,EASY MONEY - MORTGAGE DIVISION
71707500002,7,1707500002,1,NOVASTAR HOME MORTGAGE
71718800007,7,1718800007,1,UNIMORTGAGE LLC.
71736300009,7,1736300009,1,"JLM DIRECT FUNDING, LTD."
71770800008,7,1770800008,1,PEMM.TEK MORTGAGE SERVICES LLC
71786900005,7,1786900005,1,"ESI MORTGAGE, LP"
71795300001,7,1795300001,1,SPRINT FUNDING CORPORATION
71809800001,7,1809800001,1,"SERVICE FIRST MORTGAGE, L.C."
71809900002,7,1809900002,1,HARBOURTON MORTGAGE INVESTMENT
71830200003,7,1830200003,1,OAK STREET MORTGAGE
71837800003,7,1837800003,1,NOVELLE FINANCIAL SERVICES
71851400008,7,1851400008,1,"SEBRING CAPITAL PARTNERS, L.P."
71857500007,7,1857500007,1,ENCORE CREDIT CORP.
71864800009,7,1864800009,1,FICORE FUNDING INC.
71891200009,7,1891200009,1,"WILMINGTON FINANCE, INC."
71917700009,7,1917700009,1,ARGENT MORTGAGE COMPANY
71928200004,7,1928200004,2,HOMEONE CREDIT CORP.
71958100003,7,1958100003,1,AEGIS LENDING CORPORATION
71958200004,7,1958200004,1,AEGIS FUNDING CORPORATION
71988200009,7,1988200009,1,PLANET MORTGAGE CORP
71991500005,7,1991500005,1,RES. MORT. ASSIST. ENTERPRISE
72064900008,7,2064900008,1,LENDERS DIRECT CAPITAL CORP.
722-3397885,7,22-3397885,1,"AMERICAP FINANCIAL, INC."
72294709990,7,2294709990,2,GREEN TREE SERVICING LLC
723-3051009,7,23-3051009,1,"OPUS HOME EQUITY SERVICES, INC"
730-0181769,7,30-0181769,1,OPTIMA FUNDING
733-0515201,7,33-0515201,1,SOUTH SHORE MORTGAGE. INC.
733-0832025,7,33-0832025,1,"SILVERSTONE FINANCIAL, INC."
733-0967630,7,33-0967630,1,"EVERGREEN LENDING, INC."
735-1781299,7,35-1781299,1,CAPITAL FINANCIAL SERVICES
736-1239445,7,36-1239445,1,HOUSEHOLD FINANCE CORPORATION
741-1810165,7,41-1810165,1,"LENDSOURCE, INC."
74856500006,7,4856500006,2,VANDERBILT MORTGAGE
74893600009,7,4893600009,1,FEDERAL MORTGAGE & INVESTMENT
751-0003820,7,51-0003820,1,BENEFICIAL
751-0113718,7,51-0113718,1,DECISION ONE MORTGAGE
752-2389729,7,52-2389729,1,"EMMCO, LLC"
754-1779092,7,54-1779092,2,ORIGEN FINANCIAL
75535100002,7,5535100002,1,"METWEST MORTGAGE & SERVICES, I"
756-2270727,7,56-2270727,1,AMERITRUST MORTGAGE COMPANY LL
758-2509828,7,58-2509828,1,CHOICE CAPITAL FUNDING
762-1687519,7,62-1687519,1,"CROSSROADS MORTGAGE, INC."
76473909996,7,6473909996,1,FIRST NATIONAL MORTGAGE CO.
77042100008,7,7042100008,1,DOLLAR MORTGAGE CORPORATION
77059200001,7,7059200001,1,PREFERRED FINANCIAL FUNDING
77062300004,7,7062300004,1,BUDGET FINANCE COMPANY
77069000008,7,7069000008,1,DELTA FUNDING CORPORATION
77086400004,7,7086400004,1,"AMERICAN BENEFIT MORTGAGE, INC"
77092200000,7,7092200000,1,CRESTLINE FUNDING CORPORATION
771-0862419,7,71-0862419,1,AMERICAN RESIDENTIAL MORTGAGE
77113200004,7,7113200004,1,ADCO FINANCIAL MORTGAGE SERVIC
77143400005,7,7143400005,2,TAMMAC CORPORATION
77152500000,7,7152500000,1,PLATINUM CAPITAL GROUP
77162800002,7,7162800002,2,21ST MORTGAGE CORP.
77177000002,7,7177000002,1,MERITAGE MORTGAGE CORP
77177900003,7,7177900003,1,"CHADWICK MORTGAGE, INC."
77185300006,7,7185300006,1,"ACCREDITED HOME LENDERS, INC."
77245500008,7,7245500008,2,LAND HOME FINANCIAL SERVICES
77307200009,7,7307200009,1,"HCL FINANCE, INC"
77323800008,7,7323800008,1,EXPRESS CAPITAL LENDING
77373400006,7,7373400006,1,"LIME FINANCIAL SERVICES, LTD"
77407100001,7,7407100001,1,"FOOTHILL FUNDING GROUP, INC"
77464900009,7,7464900009,1,EMC MORTGAGE CORPORATION
77479800008,7,7479800008,1,CHAPEL MORTGAGE
775-1794257,7,75-1794257,1,GREAT WESTERN LOANS/INVEST LP
775-2585326,7,75-2585326,2,"COUNTRYPLACE MORTGAGE, LTD"
775-2921540,7,75-2921540,1,"CENTEX HOME EQUITY COMPANY, LL"
77506600003,7,7506600003,2,OAKWOOD ACCEPTANCE CORPORATION
77507300007,7,7507300007,1,ALLIED HOME MORTGAGE CAPITAL C
77542800002,7,7542800002,1,"MLSG, INC."
77568500004,7,7568500004,1,CUSTOM MORTGAGE
77604800006,7,7604800006,1,OPTION ONE MORTGAGE CORP.
77619100004,7,7619100004,1,MONEYCORP (FN)
77621700002,7,7621700002,1,WORLD WIDE FINANCIAL SERVICES
77634100004,7,7634100004,1,"AMERICAN MORTGAGE EXCHANGE, IN"
77642300001,7,7642300001,1,LIBERTY AMERICAN MORTGAGE CORP
77650700000,7,7650700000,1,AMERICA'S MONEYLINE
77652800004,7,7652800004,1,"NATION ONE MORTGAGE CO.,INC"
77665200006,7,7665200006,1,AMERICAN ACCEPTANCE MORTGAGE
77673400003,7,7673400003,1,INVESTAID CORPORATION
777-0463885,7,77-0463885,1,ALTERNATIVE FINANCING CORP
77718200008,7,7718200008,1,AMERICAN HOME LOANS
77756300009,7,7756300009,1,AMERICAN EQUITY MORTGAGE
77756600001,7,7756600001,1,AMERIQUEST MORTGAGE COMPANY
77770700000,7,7770700000,1,HARBORSIDE FINANCIAL NETWORK
77771600006,7,7771600006,1,FIRST CAPITAL MORTGAGE
77775100007,7,7775100007,1,"MILA, INC."
77786700007,7,7786700007,1,COLUMBIA MORTGAGE & FUNDING CO
77840600009,7,7840600009,1,BNC MORTGAGE
77875200001,7,7875200001,1,FIRST GREENSBORO HOME EQUITY
77885300000,7,7885300000,1,STERLING MORTGAGE & INVESTMENT
77892800004,7,7892800004,1,FIELDSTONE MORTGAGE COMPANY
77900200006,7,7900200006,1,NEW CENTURY MORTGAGE CORP.
77927200007,7,7927200007,1,NEW FREEDOM MORTGAGE CORP
77943800003,7,7943800003,1,SAXON MORTGAGE
791-1872563,7,91-1872563,1,SEATTLE FUNDING GROUP
795-2622032,7,95-2622032,1,AAMES FUNDING CORPORATION
795-4855230,7,95-4855230,1,EMPIRE MORTGAGE CORP
30000000178,3,0000000178,1,TALBOT STATE BANK             
